3.3829;-0.5754;-0.5158;0.2937;12.6700;20.0200;15.1900;125.0480;218.1620;-261.2260;-0.6258;-0.5155;0.2954;15.8358;25.5627;12.5537;62.0880;-93.3280;-298.6060;-84.84;50.85;0.00;2.0
3.3959;-0.4616;0.1465;0.8401;-102.6200;-26.4600;136.7100;32.0600;12.9920;-0.0700;-0.4916;0.1165;0.8501;-99.8800;-27.3300;136.1200;-10.6000;-10.1780;-38.9800;3.35;25.42;156.00;1.0
3.3960;-0.5733;-0.5474;0.1998;11.2700;28.0700;6.3000;124.9220;218.0780;-261.6740;-0.6237;-0.5471;0.2015;14.4358;33.6127;3.6637;61.9620;-93.4120;-299.0540;-83.81;50.69;0.00;2.0
3.4166;-0.5262;-0.5653;0.3085;7.4900;38.7100;-13.0200;61.7400;69.2440;-56.4620;-0.5381;-0.5510;0.2964;7.0428;35.9516;-12.4554;48.8700;53.3240;-56.0720;-68.22;32.06;46.90;3.0
3.4183;-0.4948;-0.6533;0.2357;15.4000;38.7800;-14.2100;61.9920;68.8940;-56.4620;-0.5067;-0.6389;0.2235;14.9528;36.0216;-13.6454;49.1220;52.9740;-56.0720;-68.24;32.10;47.15;3.0
3.4184;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.4283;-0.4183;0.2061;0.7956;-84.6300;8.8200;175.7000;31.0940;15.4980;-1.2460;-0.4483;0.1761;0.8056;-81.8900;7.9500;175.1100;-11.5660;-7.6720;-40.1560;5.98;26.10;167.14;1.0
3.4394;-0.5585;-0.5846;0.0956;21.4200;24.9900;1.1900;125.9440;217.2800;-261.1280;-0.6090;-0.5843;0.0974;24.5858;30.5327;-1.4463;62.9840;-94.2100;-298.5080;-83.36;49.45;0.00;2.0
3.4508;-0.5078;-0.6640;0.1418;30.8700;32.4800;-6.0900;62.6920;68.5860;-56.5320;-0.5197;-0.6496;0.1296;30.4228;29.7216;-5.5254;49.8220;52.6660;-56.1420;-69.79;33.66;51.52;3.0
3.4527;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.4612;-0.3831;0.2646;0.7868;-131.6000;35.8400;224.2800;31.4020;18.5920;-1.0500;-0.4131;0.2346;0.7968;-128.8600;34.9700;223.6900;-11.2580;-4.5780;-39.9600;8.42;26.44;-179.82;1.0
3.4731;-0.5813;-0.5586;0.0684;27.9300;13.1600;-1.4700;126.0560;217.0980;-261.3800;-0.6318;-0.5583;0.0702;31.0958;18.7027;-4.1063;63.0960;-94.3920;-298.7600;-82.96;49.15;0.00;2.0
3.4747;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.4851;-0.3898;0.2638;0.8773;-129.0100;67.9000;216.4400;32.4100;22.1620;-1.2880;-0.4198;0.2338;0.8873;-126.2700;67.0300;215.8500;-10.2500;-1.0080;-40.1980;9.44;26.85;-171.14;1.0
3.4955;-0.5246;-0.5650;0.0636;26.8800;2.2400;-4.6900;126.2520;216.9720;-262.3180;-0.5750;-0.5646;0.0653;30.0458;7.7827;-7.3263;63.2920;-94.5180;-299.6980;-82.58;48.48;0.00;2.0
3.5075;-0.4297;0.2624;0.9050;-89.1800;73.0800;189.8400;33.1940;23.7860;-1.7080;-0.4597;0.2324;0.9150;-86.4400;72.2100;189.2500;-9.4660;0.6160;-40.6180;10.73;27.53;-164.49;1.0
3.5091;-0.5101;-0.5226;0.0753;22.9600;1.1200;-4.9700;125.6780;216.9580;-261.7020;-0.5605;-0.5223;0.0770;26.1258;6.6627;-7.6063;62.7180;-94.5320;-299.0820;-82.26;48.24;0.00;2.0
3.5294;-0.4476;-0.5646;0.1853;30.8700;13.2300;-5.1800;63.4480;67.8300;-56.7420;-0.4595;-0.5502;0.1731;30.4228;10.4716;-4.6154;50.5780;51.9100;-56.3520;-68.95;35.89;64.14;3.0
3.5312;-0.4484;-0.4832;0.1440;42.5600;15.2600;-7.7000;62.9020;67.4240;-56.6160;-0.4602;-0.4688;0.1318;42.1128;12.5016;-7.1354;50.0320;51.5040;-56.2260;-68.92;35.95;64.33;3.0
3.5313;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.5406;-0.3808;0.2888;0.8579;-43.0500;106.6800;157.6400;35.1120;25.2280;-2.1000;-0.4108;0.2588;0.8679;-40.3100;105.8100;157.0500;-7.5480;2.0580;-41.0100;14.25;28.92;-155.58;1.0
3.5528;-0.4974;-0.4397;0.0819;41.7200;-1.2600;-16.9400;125.9020;216.8040;-262.7800;-0.5478;-0.4393;0.0836;44.8858;4.2827;-19.5763;62.9420;-94.6860;-300.1600;-79.90;48.10;0.00;2.0
3.5529;-0.4619;-0.4965;0.1423;50.6800;3.6400;-23.3100;62.9160;66.3460;-56.4900;-0.4738;-0.4821;0.1301;50.2328;0.8816;-22.7454;50.0460;50.4260;-56.1000;-68.66;36.50;66.72;3.0
3.5530;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.5635;-0.3698;0.2359;0.5896;47.7400;125.8600;52.0800;38.0240;26.1520;-2.4220;-0.3998;0.2059;0.5996;50.4800;124.9900;51.4900;-4.6360;2.9820;-41.3320;17.46;31.98;-151.91;1.0
3.5853;-0.5151;-0.4946;0.0681;52.9200;-3.6400;-33.4600;125.6500;216.4260;-263.8440;-0.5655;-0.4942;0.0698;56.0858;1.9027;-36.0963;62.6900;-95.0640;-301.2240;-78.78;47.05;0.00;2.0
3.5872;-0.3015;0.2640;0.5556;55.7900;31.3600;72.8000;39.5780;24.7240;-2.3240;-0.3315;0.2340;0.5656;58.5300;30.4900;72.2100;-3.0820;1.5540;-41.2340;21.00;31.39;-148.68;1.0
3.5873;-0.5399;-0.5144;0.0551;49.4200;-6.9300;-35.8400;125.0760;216.1040;-263.6200;-0.5903;-0.5140;0.0569;52.5858;-1.3873;-38.4763;62.1160;-95.3860;-301.0000;-78.74;47.00;0.00;2.0
3.5874;-0.4688;-0.5969;0.0994;57.1900;-1.6800;-27.9300;62.4540;66.3180;-58.0160;-0.4807;-0.5825;0.0873;56.7428;-4.4384;-27.3654;49.5840;50.3980;-57.6260;-69.34;36.26;69.73;3.0
3.5974;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.6204;-0.3268;0.2103;0.4900;42.6300;-3.2200;1.5400;40.1940;24.7240;-2.5200;-0.3568;0.1803;0.5000;45.3700;-4.0900;0.9500;-2.4660;1.5540;-41.4300;22.20;31.93;-147.41;1.0
3.6206;-0.5339;-0.6353;0.0662;63.7000;-19.6000;-43.4700;124.2220;216.2160;-264.6280;-0.5843;-0.6349;0.0680;66.8658;-14.0573;-46.1063;61.2620;-95.2740;-302.0080;-77.43;44.57;0.00;2.0
3.6423;-0.4535;-0.6915;0.2219;79.1000;-19.8100;-29.3300;62.6220;65.8980;-58.5480;-0.4654;-0.6771;0.2097;78.6528;-22.5684;-28.7654;49.7520;49.9780;-58.1580;-65.97;33.31;75.62;3.0
3.6424;-0.4815;-0.7457;0.2921;57.6100;-22.2600;-29.4700;61.7960;65.2400;-59.2620;-0.4934;-0.7313;0.2799;57.1628;-25.0184;-28.9054;48.9260;49.3200;-58.8720;-65.96;33.30;75.63;3.0
3.6441;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.6532;-0.2945;0.2292;0.5762;53.7600;-6.9300;-46.9700;40.2500;23.6460;-2.0440;-0.3245;0.1992;0.5862;56.5000;-7.8000;-47.5600;-2.4100;0.4760;-40.9540;22.15;31.16;-148.85;1.0
3.6652;-0.5990;-0.6795;0.1109;59.7100;-24.0800;-46.5500;123.5920;216.1880;-267.1340;-0.6495;-0.6792;0.1126;62.8758;-18.5373;-49.1863;60.6320;-95.3020;-304.5140;-75.16;41.96;0.00;2.0
3.6653;-0.5164;-0.7625;0.3343;72.1700;-17.4300;-30.5200;60.8440;64.1900;-60.5640;-0.5283;-0.7481;0.3221;71.7228;-20.1884;-29.9554;47.9740;48.2700;-60.1740;-64.34;32.42;77.06;3.0
3.6654;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.7102;-0.2547;0.2457;0.5876;40.3900;-27.8600;-63.5600;39.6480;22.1200;-1.5400;-0.2847;0.2157;0.5976;43.1300;-28.7300;-64.1500;-3.0120;-1.0500;-40.4500;21.24;27.83;-153.26;1.0
3.7103;-0.2622;0.2757;0.6338;13.7900;-48.7200;-65.8000;39.3960;21.6580;-1.3860;-0.2922;0.2457;0.6438;16.5300;-49.5900;-66.3900;-3.2640;-1.5120;-40.2960;21.24;27.82;-153.26;1.0
3.7104;-0.6134;-0.6606;0.1094;34.0200;-23.5200;-33.1100;122.8220;214.9280;-267.7360;-0.6639;-0.6603;0.1111;37.1858;-17.9773;-35.7463;59.8620;-96.5620;-305.1160;-74.40;40.91;0.00;2.0
